"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Direction"
"Gm10634",147.527594618446,5.02734897946597,0.331328861545088,15.1732902350308,5.31445901632595e-52,1.23020796951499e-50,"UP"
"Gata3",3461.47459073523,-1.06576083592044,0.0702482689153368,-15.1713466022186,5.47420824538091e-52,1.26572058006915e-50,"DOWN"
"Arhgef38",187.17780590557,6.4494016243765,0.425339524258471,15.1629492594657,6.22118456767873e-52,1.43676998969385e-50,"UP"
"Insr",2133.01138142553,-0.899452415166208,0.0593335381146439,-15.1592580477552,6.58085429577757e-52,1.51807997998555e-50,"NONE"
"Pank3",11630.5923862538,-0.777469192079807,0.0512874455762492,-15.1590546837421,6.60126103661185e-52,1.52103104646361e-50,"NONE"
"Ndst1",3598.24976603752,-1.17963796230837,0.0778982040137227,-15.1433268230492,8.38618511224929e-52,1.93007857128346e-50,"DOWN"
"Tmem123",4522.53110915965,-0.828826591916252,0.0547339542648671,-15.1428231898871,8.45066597261494e-52,1.94268071501644e-50,"NONE"
"Mex3a",2151.92084048917,-1.09870451086934,0.0725633949971519,-15.14130521198,8.64801628654225e-52,1.985763463865e-50,"DOWN"
"Cdk2ap1",3604.04624654662,-0.852015511069735,0.0562863882088144,-15.1371501740151,9.21199224577281e-52,2.11283546605974e-50,"NONE"
"Gm5641",19645.9229236767,-1.17105239963538,0.0773909353878984,-15.1316480898678,1.00155343106629e-51,2.29449918490956e-50,"DOWN"
"Ccdc109b",1068.46930382989,1.18465574535618,0.0782980700865368,15.130075927119,1.02576986579322e-51,2.3472857513117e-50,"UP"
"Fscn1",16496.7456679883,-0.949345770166197,0.062817229816697,-15.1128245058947,1.33301196461707e-51,3.04686270219167e-50,"NONE"
"Elf3",1010.77240334073,1.7237048370711,0.114102849268879,15.1065889074273,1.46531206077386e-51,3.34543303292336e-50,"UP"
"Gadd45g",1500.41959754319,3.46301862563769,0.229319700354231,15.1012696261523,1.58845117124103e-51,3.62243025660754e-50,"UP"
"B3gnt2",3426.41610800693,-1.0462598261073,0.0694164698332611,-15.0722131018824,2.46708453558028e-51,5.61972038395523e-50,"DOWN"
"Cpne3",4916.00307904337,-0.748043528075428,0.0496538175519813,-15.0651765555049,2.74431531172585e-51,6.24409874514207e-50,"NONE"
"Limd2",2228.72242993896,-1.13354347850392,0.0752733395658083,-15.059029997107,3.01173483675596e-51,6.84475845664093e-50,"DOWN"
"Hist1h2al",141.667796716597,4.23558111671164,0.281322731698281,15.0559504777392,3.15531664910675e-51,7.16292735218245e-50,"UP"
"Ccng2",1125.38938044951,-1.60886520094372,0.106886038009645,-15.0521549016396,3.34169315135337e-51,7.57741249541274e-50,"DOWN"
"Arhgap6",389.234065229505,-1.8026953615215,0.119785081931179,-15.0494146053781,3.4830269054374e-51,7.8889374705128e-50,"DOWN"
"Sugp1",3640.92599831045,0.828040534484323,0.0550437436170378,15.0433179153901,3.81918266321178e-51,8.64052231743848e-50,"NONE"
"Trim37",4369.66575466772,-1.00815564447165,0.067022648883352,-15.0420143230428,3.89514868448427e-51,8.80241914818351e-50,"DOWN"
"Hmgb2",22452.7904076234,-0.688948567403375,0.0458067663467723,-15.0403231301639,3.995947945681e-51,9.02000588823382e-50,"NONE"
"1700012B09Rik",154.558278405257,3.86516917435067,0.257293192140729,15.0224308004099,5.235211312494e-51,1.18040424819066e-49,"UP"
"Mcl1",7638.57780420215,-0.843303957612891,0.0561443604719674,-15.0202789830325,5.40796263445323e-51,1.21798049096361e-49,"NONE"
"9030617O03Rik",711.459656173005,-1.62657592036241,0.108351656220907,-15.0120079110389,6.12646593593758e-51,1.37824786038542e-49,"DOWN"
"Abcb7",3117.70125140753,-0.840641057102734,0.056043509489868,-14.9997932812311,7.364833915798e-51,1.65497510839029e-49,"NONE"
"C1galt1",3950.87303288247,-0.769474686593162,0.0513810419751907,-14.9758482314294,1.05611727725286e-50,2.37056796041353e-49,"NONE"
"Endov",1192.78711707137,1.36243654428228,0.091011374659683,14.969958968061,1.15392422700531e-50,2.5871991338816e-49,"UP"
"Ikbip",1671.84189823417,-1.05950676718854,0.0707928502625011,-14.9662962186135,1.21924958089769e-50,2.7305996499544e-49,"DOWN"
"Erlin2",3592.79145758228,-0.772117120870873,0.0516294124878854,-14.9549856111968,1.44512947952504e-50,3.23285012457691e-49,"NONE"
"Gm8995",3119.23417327305,0.893846533103333,0.0598114578345865,14.9444030535978,1.69402373026989e-50,3.78540403351248e-49,"NONE"
"Firre",1001.94554349705,-1.53501608072812,0.102837968282794,-14.9265500511151,2.2142960929061e-50,4.94245732379722e-49,"DOWN"
"Kbtbd6",147.185183032638,3.8894751762137,0.260606124578199,14.924726663692,2.27566171785667e-50,5.0737605064311e-49,"UP"
"Hoxa3",684.760842415973,-1.58002756528338,0.105915055495223,-14.9178750640851,2.52176940906504e-50,5.61620819229569e-49,"DOWN"
"2310007B03Rik",367.049954747075,2.54032563405497,0.170402619987414,14.9077850695171,2.93322301015119e-50,6.52527795921942e-49,"UP"
"Wrn",1657.94010439456,-0.969867985550415,0.0650896012783415,-14.9005058642622,3.27093623974613e-50,7.2684642115026e-49,"NONE"
"Gm4735",40279.0018520593,-0.788494597752015,0.0529512627374329,-14.8909498468788,3.77370003222986e-50,8.37635617153955e-49,"NONE"
"Ankrd10",3174.20989068971,-1.05744020133427,0.0710133932497063,-14.8907150178835,3.7869781955479e-50,8.387664370556e-49,"DOWN"
"Ptpdc1",792.1481850013,1.29176323333129,0.0867495992681135,14.8907112451194,3.78719190180784e-50,8.387664370556e-49,"UP"
"Tmem2",2736.1369844934,-1.04451669801696,0.0701981988390218,-14.8795370150771,4.47586080686433e-50,9.9019126620962e-49,"DOWN"
"Zfp507",3673.55947918319,0.955364999718402,0.0642073016184689,14.8793824944607,4.48620964718645e-50,9.91382855330129e-49,"NONE"
"Gk",2285.75236646856,-1.10500963983028,0.074313747364428,-14.8695184810343,5.19858896550046e-50,1.14753825153373e-48,"DOWN"
"Tcaf1",1259.49897744918,-1.12244366173451,0.0755186117449622,-14.8631395069227,5.71814501374224e-50,1.26083204127515e-48,"DOWN"
"Arc",173.699326421061,5.11454693622556,0.344161725430788,14.8608824232958,5.91410266204513e-50,1.30260230297327e-48,"UP"
"Txndc5",10298.36426416,-0.649375480210533,0.0437269954851035,-14.8506768646329,6.88697672952293e-50,1.51521072825638e-48,"NONE"
"Fbn1",239.990226480047,2.87290524401893,0.193707888487274,14.8311215741101,9.21798303286543e-50,2.0258267001931e-48,"UP"
"Cks1b",6278.3180793517,-0.692413292692611,0.0467005608488181,-14.826659040223,9.85155132228084e-50,2.16268616225499e-48,"NONE"
"Dcun1d1",5113.97257230113,-0.713120014782177,0.0480977938185185,-14.8264599718005,9.88080260961144e-50,2.1667266051834e-48,"NONE"
"Spty2d1",3061.99386735707,0.829522739747712,0.0559567797515829,14.8243473521946,1.01966110444021e-49,2.23352739949583e-48,"NONE"
"Sh3bgrl",5164.52965891719,-0.772119474274434,0.0520870139673956,-14.8236463460499,1.0303606660036e-49,2.25449233567952e-48,"NONE"
"RP23-381G13.3",430.390642711005,1.67149902821276,0.112770880586915,14.822080128429,1.054671615322e-49,2.30516136316058e-48,"UP"
"Apaf1",1715.13041290292,-0.996245703373488,0.0672743085541848,-14.8087096662031,1.2868695455623e-49,2.8095948537375e-48,"NONE"
"Phip",6639.6645557973,-0.862623430440834,0.0582548203200274,-14.807760554439,1.3051666741344e-49,2.84643173026014e-48,"NONE"
"Arhgef17",2802.50370876083,-0.963582347765026,0.0650842954225007,-14.8051437218432,1.35696680440489e-49,2.95617512013047e-48,"NONE"
"Pex13",1339.49551196883,-1.12332344763463,0.0759735170360032,-14.7857239135355,1.81099647780369e-49,3.94098874042312e-48,"DOWN"
"Fmo1",706.356642200955,1.6727861115971,0.113138168441791,14.785338446218,1.82139448889552e-49,3.9593033410953e-48,"UP"
"Gm13988",3503.20573847463,6.63826378288476,0.449166448884146,14.7790731016888,1.99898204344523e-49,4.34061568281579e-48,"UP"
"Mxd4",595.83303187548,1.52923051511315,0.103499286744578,14.7752758807613,2.11489450712573e-49,4.58732329737792e-48,"UP"
"Dnajc22",576.722566482785,-1.65352194068594,0.111913600935702,-14.7749864793998,2.1239982670611e-49,4.60207303482425e-48,"DOWN"
"Ltbp3",12383.0508921846,-1.02662331725381,0.0695011162621923,-14.7713212746237,2.24272758610287e-49,4.85405947861073e-48,"DOWN"
"H2-Q10",1094.91114117722,1.27476690160689,0.0863402529693774,14.764456412457,2.48316262844238e-49,5.36862985155773e-48,"UP"
"Rasa1",5990.34909399448,-0.862537487409804,0.0584222891706753,-14.7638426986314,2.50586794299972e-49,5.41186204295194e-48,"NONE"
"Fut8",2980.26623744249,-0.823076677670696,0.0557931045948189,-14.7523010889616,2.97350709495875e-49,6.41487594341156e-48,"NONE"
"Zfp941",464.871639690737,1.7312755852652,0.117361332686585,14.7516694437051,3.00147114646971e-49,6.4682188881365e-48,"UP"
"Il15",246.416290421693,2.3226808959139,0.157464203345145,14.7505327977485,3.0524534972278e-49,6.57099822350428e-48,"UP"
"Gm11815",154.553502662427,5.87071136152386,0.398001965726094,14.7504582064404,3.0558291481914e-49,6.57118394977606e-48,"UP"
"Atrnl1",2596.43862391132,-0.999498249142966,0.0678094831988596,-14.7398004230738,3.57840673756241e-49,7.68664853723488e-48,"NONE"
"Adar",5976.27664685731,1.18679307478436,0.0806356854467886,14.7179634948044,4.94323721839609e-49,1.06069871011706e-47,"UP"
"Dclk2",353.926263125058,-1.87644083923626,0.127504816361873,-14.7166271265448,5.04187548608494e-49,1.08070328954419e-47,"DOWN"
"Pcgf3",6597.26470208647,-0.877686708517262,0.0596658619341899,-14.7100314998438,5.55815371506711e-49,1.19008828259266e-47,"NONE"
"Nckap1l",164.540657891988,6.14865760493391,0.418447206110593,14.6939865176418,7.04445607083281e-49,1.50671412127438e-47,"UP"
"Eno1b",31211.0847066738,-0.768381542732688,0.0523112838358823,-14.6886385955151,7.62299739923327e-49,1.62871250314955e-47,"NONE"
"Lsm6",3466.77205719898,-0.862257831891976,0.0587350524671954,-14.6804641465769,8.59997580531947e-49,1.83548842588533e-47,"NONE"
"B4galt2",924.611157917102,-1.18906296528491,0.0810325261027099,-14.6738972912896,9.47432653589151e-49,2.01778913867276e-47,"DOWN"
"Ptms",5136.42345023302,1.041210462188,0.0709563647036007,14.6739544301255,9.46634957981096e-49,2.01778913867276e-47,"UP"
"RP23-1B20.4",483.84443186575,1.80460076593357,0.123008440149785,14.6705442629477,9.9543385978035e-49,2.11776168443366e-47,"UP"
"Pam",6646.9830842602,-0.671524656500396,0.0458272218281911,-14.6534009636888,1.28137867703459e-48,2.72320232245959e-47,"NONE"
"Pcyox1",3540.12176425162,-0.771270826427368,0.0526468835541783,-14.649885698052,1.34942522979127e-48,2.86476809941979e-47,"NONE"
"Hnrnpl",18155.9000942539,-0.875340618514282,0.0597894972003418,-14.6403743048918,1.55211400140138e-48,3.29156915137956e-47,"NONE"
"Zfand2a",3162.82214949761,1.18923036743924,0.0812802154910216,14.6312403363473,1.77521095819492e-48,3.76069876053658e-47,"UP"
"Dclre1a",1572.15405124708,-0.938708087483206,0.0641686309274019,-14.6287691340217,1.84087377730117e-48,3.89567112808744e-47,"NONE"
"Pcdhb22",168.767001471755,-2.98731594901451,0.204218629555138,-14.6280285766385,1.8610180353416e-48,3.9341330467745e-47,"DOWN"
"Taf1",6290.0662839726,-0.663467502340382,0.0453816065729375,-14.6197447037062,2.10186988828148e-48,4.43858929790688e-47,"NONE"
"Ing1",2999.48321564431,-0.831382242119986,0.0568855638928455,-14.6149951802543,2.25370350114829e-48,4.75419586509392e-47,"NONE"
"Mdh1",6291.82082598231,-0.713085181563965,0.0488007694447391,-14.6121708669255,2.34911743532033e-48,4.95024462082219e-47,"NONE"
"Dbn1",2102.44346486087,-0.977234090799408,0.0669465401372561,-14.5972306977455,2.92486987958322e-48,6.15702060952939e-47,"NONE"
"RP24-258B22.1",193.377174218088,2.59114592526279,0.177590984399804,14.5905262816126,3.22698611918689e-48,6.78584228452595e-47,"UP"
"Sf3a1",10710.7972497297,0.693175368116387,0.0475188050615576,14.5873905545062,3.37875929112879e-48,7.0975262207024e-47,"NONE"
"Yap1",6746.52027544142,-0.712521924407462,0.0488462693198243,-14.587028535223,3.39673273476137e-48,7.12778674814368e-47,"NONE"
"Crkl",3699.76851664182,0.802752583531224,0.0550353464881365,14.5861275481252,3.44187894998372e-48,7.21494394373817e-47,"NONE"
"Alg9",890.439791803995,-1.23843892554153,0.0849705876605381,-14.5749130333094,4.05638856526002e-48,8.49417970316555e-47,"DOWN"
"Slc23a2",2885.30179538109,1.07720658185592,0.0739222119685679,14.5721638080034,4.22300057222696e-48,8.83380967867832e-47,"UP"
"Syt11",199.900361831934,3.04778010767268,0.209280869045379,14.5631090007172,4.82142196165335e-48,1.00750571681955e-46,"UP"
"Nr2f1",363.55777405743,-2.10946238186643,0.144870503500848,-14.5610205727909,4.97100888237519e-48,1.03767862532089e-46,"DOWN"
"Man2a2",1255.7088664551,-1.28989854551008,0.0886094495255322,-14.5571217563924,5.26273726066269e-48,1.0974290423409e-46,"DOWN"
"Cp",799.949251410899,-1.92654642543097,0.132416193382584,-14.5491754159153,5.91112719769932e-48,1.23135128288258e-46,"DOWN"
"Tbl1xr1",3754.65354324888,-0.811771710547305,0.0558961612444862,-14.5228525979927,8.68206593560002e-48,1.80668365828627e-46,"NONE"
"RP23-441G5.2",148.759823667819,5.71707550888583,0.393855222358589,14.515677803253,9.64000700328133e-48,2.00393777215974e-46,"UP"
"Aacs",3937.52164881603,-1.42387327079087,0.0981821938260634,-14.5023574571308,1.17059413825719e-47,2.43086892931018e-46,"DOWN"
"Pou4f1",600.084124947009,1.57403844499979,0.10860496990569,14.4932450730997,1.33675315555906e-47,2.77303403827657e-46,"UP"
"Ppapdc1b",996.415976489367,-1.11836883833819,0.0771861341023768,-14.4892453980766,1.41690847110655e-47,2.93626354017589e-46,"DOWN"
"Hyal2",1306.0895010173,-1.09083405422933,0.0753015181196525,-14.4862159683955,1.48078756248591e-47,3.06546042857835e-46,"DOWN"
"Dtx3l",3297.04512488176,1.61977095361507,0.111823611055529,14.485053186225,1.50606041472336e-47,3.11455164647294e-46,"UP"
"Angptl2",5252.2498066973,-1.03451661016362,0.0714634739839713,-14.4761589731232,1.71411914921053e-47,3.54097942111419e-46,"DOWN"
"Rsu1",2375.18387599249,-0.900481633113433,0.0622047495164397,-14.4760912971034,1.71580721812011e-47,3.54097942111419e-46,"NONE"
"Ltv1",4076.35809217891,0.76151058615725,0.0526136896262487,14.4736206787014,1.77857874646194e-47,3.66673556430033e-46,"NONE"
"Parpbp",1974.97135954676,-0.969992667019059,0.0670186450407276,-14.473474753624,1.78235697213053e-47,3.6707366218816e-46,"NONE"
"Wdfy3",3877.98953742805,-1.0656832988628,0.0736362481081362,-14.472265035799,1.81398761508709e-47,3.73203198626104e-46,"DOWN"
"Ddhd2",2809.74940061148,0.877306019243106,0.0606379236642122,14.4679429345448,1.93163092206195e-47,3.96997849074399e-46,"NONE"
"Cdc14a",1201.43465283248,-1.04636943669585,0.0723284110490572,-14.4669213870348,1.9605279588427e-47,4.02522785547797e-46,"DOWN"
"Hnrnpa2b1",51325.4506198558,-0.665178224836231,0.045985950106275,-14.4648142160591,2.02150071839328e-47,4.14615193545612e-46,"NONE"
"Ephb2",1775.47736165192,-1.00748883685696,0.0696624781463199,-14.4624317662203,2.09271486906191e-47,4.28341853885757e-46,"DOWN"
"Dhx57",1498.50461489766,-1.01399167307747,0.0701117768325943,-14.4625014353662,2.09059736039181e-47,4.28341853885757e-46,"DOWN"
"Pkd1l2",131.900358123214,4.29921141937913,0.297692855343528,14.4417688977385,2.82497757487633e-47,5.77631289798408e-46,"UP"
"Zbtb24",1012.66950530625,1.33394308130316,0.0924023626588033,14.4362443006869,3.0607168416269e-47,6.25193664061151e-46,"UP"
"Ifi47",581.656621628429,1.46104600819644,0.1012519154841,14.4298110431883,3.36000373453369e-47,6.85626094022262e-46,"UP"
"Ly75",3983.87276783526,-1.06745495582632,0.0739816929591293,-14.4286365062778,3.41770877399756e-47,6.96689471205605e-46,"DOWN"
"Rin1",4571.88566758659,-0.757617645644447,0.0525135782158143,-14.4270809833388,3.49565246908078e-47,7.1185167558437e-46,"NONE"
"St6gal1",1371.32541932963,-1.11568276166071,0.0774129185269503,-14.412100498088,4.34298390846422e-47,8.83500911806413e-46,"DOWN"
"Ipo7",16050.9676098217,-0.70526711171229,0.0489431196256355,-14.409933757939,4.48140008483331e-47,9.10731734432503e-46,"NONE"
"Pnma5",182.34445072806,6.65571481130645,0.462137050787129,14.4020367983268,5.02407829263174e-47,1.01997979727545e-45,"UP"
"Fh1",5610.78706753644,-0.736713439933508,0.0511545641199964,-14.4017147366431,5.04754737501139e-47,1.02370410061525e-45,"NONE"
"Pter",1350.88109021781,-1.10584745946194,0.0768079097390556,-14.3975726356687,5.35929361534217e-47,1.08582767295832e-45,"DOWN"
"Lamc1",14414.6929404305,-1.00783976548137,0.0700219493009211,-14.3931977836,5.70938265192777e-47,1.15558599024885e-45,"DOWN"
"Idh2",5053.73941324715,-0.760666262051751,0.0528848506547428,-14.3834435123536,6.57404957639428e-47,1.32924887032013e-45,"NONE"
"Sh3d19",5432.20432965452,-0.982899846405738,0.068339332448803,-14.3826375117446,6.65107346567843e-47,1.34346303967501e-45,"NONE"
"Efna5",1225.9086098145,-1.10309054950799,0.0767206242010605,-14.3780184402195,7.11012768514316e-47,1.43473758349601e-45,"DOWN"
"Flna",64735.7916041049,-0.96035075308371,0.066819879304042,-14.3722311845843,7.73002044184915e-47,1.55825043760666e-45,"NONE"
"Sin3a",3686.08011557905,-0.912633189130189,0.0635171923038203,-14.3682860659963,8.18313900450109e-47,1.64792911182377e-45,"NONE"
"Cd93",137.524230763867,5.52081944652627,0.384320766622661,14.3651343512926,8.56404727094589e-47,1.72290002348123e-45,"UP"
"Galk2",1038.80665634132,-1.11801966779336,0.0778899970557388,-14.3538286051455,1.00814532263775e-46,2.02612868313223e-45,"DOWN"
"Wdr36",14622.7387043201,-0.718213436466442,0.0500803140819662,-14.3412326706048,1.2088898659579e-46,2.42713496002422e-45,"NONE"
"Elovl4",219.312236956397,2.49977762584047,0.174403829730946,14.3332725531137,1.35578228218224e-46,2.71932355935287e-45,"UP"
"Ikzf2",362.980964403134,1.88078912289343,0.131254566444373,14.3293233435083,1.4351205639175e-46,2.87556705169308e-45,"UP"
"Magi1",1304.15731075686,-1.20381662722318,0.0840301453794278,-14.3260090981337,1.50525659859438e-46,3.01307726153506e-45,"DOWN"
"Trappc2",822.979016544506,1.30847920171601,0.0913418695321157,14.3250757666609,1.52561619729779e-46,3.05077425159339e-45,"UP"
"Anxa8",644.925155283053,1.88824299576759,0.131947956091704,14.3105134152686,1.88119373326972e-46,3.75806072095293e-45,"UP"
"Tmeff1",1566.20558137431,-0.948162552628841,0.0662605658266704,-14.3096054312171,1.90591592057192e-46,3.80364458993659e-45,"NONE"
"Cebpa",211.277391784737,2.63334984923467,0.184132504984411,14.3013850241032,2.14497701227623e-46,4.27646764213994e-45,"UP"
"Pikfyve",2700.01639298854,-0.947461683194489,0.0662543870374624,-14.3003614637437,2.17675999899306e-46,4.33550692920083e-45,"NONE"
"Eif3d",15961.9201074111,0.811930370034241,0.0568411787554257,14.2841930412419,2.74571513783174e-46,5.46326208251639e-45,"NONE"
"Lbh",736.200007787903,-1.70310159349932,0.11933673806264,-14.27139388212,3.2991774072705e-46,6.55797682239232e-45,"DOWN"
"Slmap",6753.13732883654,-0.748622266494008,0.0525103454062921,-14.2566623910325,4.0748194188864e-46,8.09171645438306e-45,"NONE"
"Zfp672",930.153134020233,1.32034059335288,0.0926227110123812,14.2550415434977,4.17054031144145e-46,8.27357336660038e-45,"UP"
"Snx25",2230.11169791928,-0.879917864270057,0.0617923709536403,-14.2399110228383,5.17929578024282e-46,1.0264562678761e-44,"NONE"
"Ppp1r10",5055.81783706501,1.38891408497692,0.097577369148289,14.2339775820988,5.6381495169243e-46,1.11628655004556e-44,"UP"
"Pvrl3",2239.44364717271,-0.909456684747711,0.063920841843027,-14.2278583717827,6.15376285296838e-46,1.21716554964108e-44,"NONE"
"Sdc2",3361.46910882546,-0.779070668429361,0.0548200707749328,-14.2114130357088,7.78388666941597e-46,1.53806828877273e-44,"NONE"
"Pgm2",2564.35894230833,-1.19050112696017,0.0837863924602621,-14.2087645977215,8.08390380302541e-46,1.5957721963739e-44,"DOWN"
"Gm16201",117.884730465867,4.74589502582212,0.334095919180317,14.2051870536637,8.50751901245023e-46,1.67773649863493e-44,"UP"
"B3glct",1085.08292443318,-1.17960133875207,0.0830488193045845,-14.2037099218212,8.68880304105782e-46,1.71179702515988e-44,"DOWN"
"Pkp4",5119.2060767882,-0.781100748336321,0.0550097796509384,-14.1993069830993,9.25228542257762e-46,1.82101385110181e-44,"NONE"
"Lrp1",8424.08322180289,-1.19606906216717,0.0842863172225604,-14.1905483782013,1.04835713931533e-45,2.061321906703e-44,"DOWN"
"Pafah1b3",1482.59486715783,-0.936735405620054,0.0660412135792923,-14.1841034537526,1.14925099447307e-45,2.25748152572159e-44,"NONE"
"Ppp1r9a",1180.70780698448,-1.13159476417659,0.0797823730330525,-14.1835185036147,1.15887311892102e-45,2.27414619810268e-44,"DOWN"
"Sorl1",1275.8781277877,-1.20431635395672,0.0849541699309451,-14.1760711091127,1.28861851052964e-45,2.52627399262518e-44,"DOWN"
"Arsa",1244.04866259303,-1.16989805157813,0.0825539773042566,-14.1713105749759,1.37902629838511e-45,2.70086356498425e-44,"DOWN"
"Gpc4",605.949498220982,-1.42684001620896,0.100719988169473,-14.1664037311853,1.47882075457746e-45,2.89347720021489e-44,"DOWN"
"Ppp1r32",145.717804260169,3.33335090114488,0.23536770245303,14.1623122731127,1.56750299659637e-45,3.06399289266201e-44,"UP"
"Tspyl1",3253.97824404676,0.76752894620208,0.0542044537453181,14.1598871157036,1.62254578674343e-45,3.16848457299838e-44,"NONE"
"Cd34",173.624154205456,2.90472278482484,0.205329263363554,14.1466576037034,1.95846871385831e-45,3.82073530241675e-44,"UP"
"B4galnt3",1486.1181177378,-1.54574736184151,0.109276289199014,-14.145313435986,1.99625229631411e-45,3.89064703643581e-44,"DOWN"
"Ercc1",5979.94258253129,-0.771828484137981,0.0546079944647546,-14.1339833426064,2.34496056373853e-45,4.56581648945464e-44,"NONE"
"Nrip1",3422.16491508296,-0.789679926276307,0.0558861920320114,-14.1301437361125,2.47638339438515e-45,4.81701178866915e-44,"NONE"
"Bcl11a",698.428041405053,-2.23529455027278,0.158227040160095,-14.1271336935274,2.58451521800933e-45,5.02245724807125e-44,"DOWN"
"Gpbp1",9185.37929109404,0.721282158888764,0.0510736743114301,14.122386309836,2.76468422720186e-45,5.36735634662892e-44,"NONE"
"Dhtkd1",160.46377675486,3.42827337488559,0.242862940003973,14.1160828195092,3.02336049622498e-45,5.86385171195013e-44,"UP"
"Oasl1",12860.4145914676,5.72389681460542,0.405555070628234,14.1137350489508,3.125743674799e-45,6.056545236805e-44,"UP"
"Sipa1l3",6086.23531747935,-0.886877248427094,0.0628515010838535,-14.1106772811021,3.2642780920149e-45,6.31884529497884e-44,"NONE"
"Cers3",161.5760803723,2.8492289681162,0.201985346414877,14.1061171945805,3.4823041760886e-45,6.7343650073303e-44,"UP"
"Nap1l1",45565.4462394096,-0.651392178773386,0.046179468644487,-14.105666390147,3.50462960229495e-45,6.77098506431782e-44,"NONE"
"Itga7",677.895549413027,-1.37377208177981,0.0974554259685656,-14.0964145210644,3.99560693502925e-45,7.71210045807529e-44,"DOWN"
"Crk",10056.0069272275,-0.606478266225411,0.0430532587265313,-14.086698293332,4.58502241093493e-45,8.84121551189643e-44,"NONE"
"Nat10",3617.97105453068,-0.790031069743542,0.0561010930323763,-14.0822758887712,4.88121027349116e-45,9.40327267440046e-44,"NONE"
"Ptprf",4425.6871604799,-0.940419305243575,0.0668299973931226,-14.0718141841549,5.65985877047979e-45,1.08927744371748e-43,"NONE"
"Clasp1",4350.2350204423,-0.738137966888794,0.0524684537057282,-14.0682241376633,5.95459745905026e-45,1.14489887814675e-43,"NONE"
"Syce2",119.99002879889,4.88987490330035,0.34765727842468,14.0652165415825,6.21323887069746e-45,1.19347954730695e-43,"UP"
"Hprt",3333.74390340446,-0.778907117512825,0.0554077783772475,-14.0577215027389,6.90745548499919e-45,1.32555464191959e-43,"NONE"
"Zfp119b",401.169951784849,1.64809238377955,0.11730973462255,14.0490675312017,7.80550081687955e-45,1.49645383703266e-43,"UP"
"Bzw2",5695.3229996228,-0.991805370296402,0.0706510941380363,-14.038075169206,9.11549513184093e-45,1.74592757669018e-43,"NONE"
"Pitpnc1",944.226076346431,-1.17950793993627,0.0841412264116998,-14.0181928673701,1.20647814772566e-44,2.30860286945551e-43,"DOWN"
"Map1lc3a",416.733802538415,1.59886496995472,0.114146487533748,14.0071324532173,1.40983520204891e-44,2.69514620395512e-43,"UP"
"G6pdx",5510.57584902629,-0.978497644704881,0.0698803600724872,-14.0024699885616,1.50546123234771e-44,2.87520067290729e-43,"NONE"
"Nxn",2406.15750604194,-0.896240222980599,0.0640069581083024,-14.0022311553085,1.51052977218998e-44,2.88212543066277e-43,"NONE"
"Cyb5b",15998.6167842126,-0.912465684646393,0.0651679661478952,-14.0017517590713,1.52075486130516e-44,2.89886639926462e-43,"NONE"
"Yod1",1890.04656972977,1.19545007509938,0.0854038793716166,13.9976085851748,1.61204400536239e-44,3.06995263061243e-43,"UP"
"Cdc42bpa",6344.81936225115,-0.751527019660584,0.0537543226628703,-13.9807736835216,2.04255408172434e-44,3.88610503720069e-43,"NONE"
"Zfp652",3232.78076148852,-0.740882556665608,0.0530073249731097,-13.9769844458564,2.15424148720676e-44,4.09469859085913e-43,"NONE"
"S100a14",120.13671289125,4.71700786516947,0.337680895959743,13.9688324735191,2.41554040117996e-44,4.58700100706959e-43,"UP"
"Agpat9",553.968639965017,1.40882080208622,0.100888526296829,13.9641330267949,2.5802618547633e-44,4.89514635067488e-43,"UP"
"Fam64a",2875.20417510678,-1.13170740495058,0.0810468558774235,-13.9636188560132,2.59894906628364e-44,4.92592082515638e-43,"DOWN"
"Sec62",10291.6209752067,0.697516048206742,0.0499661284017244,13.9597777638235,2.74287788399557e-44,5.19378876669e-43,"NONE"
"Ston1",1616.30087808583,-1.0761289340858,0.0771763557819052,-13.9437645530564,3.43341913767585e-44,6.49520966982485e-43,"DOWN"
"Gm26686",163.533175052157,2.89860714799917,0.208044536612012,13.9326280574474,4.01312495973817e-44,7.58469227253447e-43,"UP"
"Pde2a",136.56387652887,3.20306421447035,0.23004144558133,13.923857096168,4.53741605837742e-44,8.56748209812909e-43,"UP"
"Ifit3b",1530.80253214772,6.99307397903923,0.502252050322996,13.9234354036823,4.56427269015665e-44,8.61005434667227e-43,"UP"
"Hmgcs1",9040.36867071409,-2.38255573003912,0.171232811762252,-13.9141307411758,5.19881400972668e-44,9.79780259172735e-43,"DOWN"
"Uqcrfs1",4448.95456559422,-0.717982644612787,0.0516256992180664,-13.9074657677766,5.7065801341388e-44,1.07446136983686e-42,"NONE"
"Pfkfb2",1081.31290347484,1.08694778683401,0.0781909622831908,13.9011946533836,6.22928795370783e-44,1.17177481592487e-42,"UP"
"Hnrnpa3",27259.5676453293,-0.715785173068733,0.0515006452703681,-13.8985670822376,6.46221466543863e-44,1.21444649455755e-42,"NONE"
"Gjb3",4683.95248023376,-0.703781545910906,0.0506733991696707,-13.8885797566968,7.42938668897003e-44,1.39489528087927e-42,"NONE"
"Noc3l",4603.66594031868,0.80126145183099,0.0576953055176626,13.8878101890923,7.50962902024783e-44,1.40863717312198e-42,"NONE"
